config,area,period,output,metric,value
G1_combo_b16,de_lu,2024,ensemble,energy_score,13242.214302861497
G1_combo_b16,de_lu,2025,point,rmse,2400.880007060619
G1_combo_b16,de_lu,2025,point,r2,0.9326963960360156
G1_combo_b16,de_lu,2025,point,mae,1669.1220861495706
G1_combo_b16,de_lu,2025,point,smape,3.1467629321519306
G1_combo_b16,de_lu,2025,quantile,wis,988.4141243334477
G1_combo_b16,de_lu,2025,quantile,lqs,494.2070621667238
G1_combo_b16,de_lu,2025,quantile,mae_median,1665.1725550399542
G1_combo_b16,de_lu,2025,quantile,cov50,47.55993150684932
G1_combo_b16,de_lu,2025,quantile,cov95,95.59075342465754
G1_combo_b16,de_lu,2025,ensemble,wis,988.4141243334477
G1_combo_b16,de_lu,2025,ensemble,lqs,494.2070621667238
G1_combo_b16,de_lu,2025,ensemble,mae_median,1665.1725550399542
G1_combo_b16,de_lu,2025,ensemble,cov50,47.55993150684932
G1_combo_b16,de_lu,2025,ensemble,cov95,95.59075342465754
G1_combo_b16,de_lu,2025,ensemble,crps,1202.1973404643413
G1_combo_b16,de_lu,2025,ensemble,energy_score,13907.57779465701
G1_combo_b16,de_lu,2026H1,point,rmse,2660.926380734476
G1_combo_b16,de_lu,2026H1,point,r2,0.9259149436599893
G1_combo_b16,de_lu,2026H1,point,mae,1803.7591967128271
G1_combo_b16,de_lu,2026H1,point,smape,3.3190572380940857
G1_combo_b16,de_lu,2026H1,quantile,wis,1088.6650521059894
G1_combo_b16,de_lu,2026H1,quantile,lqs,544.3325260529948
G1_combo_b16,de_lu,2026H1,quantile,mae_median,1805.4082849418176
G1_combo_b16,de_lu,2026H1,quantile,cov50,47.32730263157895
G1_combo_b16,de_lu,2026H1,quantile,cov95,94.03782894736842
G1_combo_b16,de_lu,2026H1,ensemble,wis,1088.6650521059894
G1_combo_b16,de_lu,2026H1,ensemble,lqs,544.3325260529948
G1_combo_b16,de_lu,2026H1,ensemble,mae_median,1805.4082849418176
G1_combo_b16,de_lu,2026H1,ensemble,cov50,47.32730263157895
G1_combo_b16,de_lu,2026H1,ensemble,cov95,94.03782894736842
G1_combo_b16,de_lu,2026H1,ensemble,crps,1316.9796843467018
G1_combo_b16,de_lu,2026H1,ensemble,energy_score,15317.122942803617
G1_combo_b16,de_lu,overall,point,rmse,2407.0005613445355
G1_combo_b16,de_lu,overall,point,r2,0.9341246962855883
G1_combo_b16,de_lu,overall,point,mae,1653.428738578422
G1_combo_b16,de_lu,overall,point,smape,3.1113225612446933
G1_combo_b16,de_lu,overall,quantile,wis,984.9068438539001
G1_combo_b16,de_lu,overall,quantile,lqs,492.45342192695006
G1_combo_b16,de_lu,overall,quantile,mae_median,1646.2117826560377
G1_combo_b16,de_lu,overall,quantile,cov50,48.59144960362401
G1_combo_b16,de_lu,overall,quantile,cov95,95.23640996602492
G1_combo_b16,de_lu,overall,ensemble,wis,984.9068438539001
G1_combo_b16,de_lu,overall,ensemble,lqs,492.45342192695006
G1_combo_b16,de_lu,overall,ensemble,mae_median,1646.2117826560377
G1_combo_b16,de_lu,overall,ensemble,cov50,48.59144960362401
G1_combo_b16,de_lu,overall,ensemble,cov95,95.23640996602492
G1_combo_b16,de_lu,overall,ensemble,crps,1196.5672484340812
G1_combo_b16,de_lu,overall,ensemble,energy_score,13874.426973050133
G1_trends_grillen,de_lu,2024,point,rmse,2289.3635404192487
G1_trends_grillen,de_lu,2024,point,r2,0.9384934063436908
G1_trends_grillen,de_lu,2024,point,mae,1572.6518734238061
G1_trends_grillen,de_lu,2024,point,smape,2.9803882702181577
G1_trends_grillen,de_lu,2024,quantile,wis,940.4772970280738
G1_trends_grillen,de_lu,2024,quantile,lqs,470.23864851403687
G1_trends_grillen,de_lu,2024,quantile,mae_median,1560.3864301818078
G1_trends_grillen,de_lu,2024,quantile,cov50,51.17258652094717
G1_trends_grillen,de_lu,2024,quantile,cov95,96.28586065573771
G1_trends_grillen,de_lu,2024,ensemble,wis,940.4772970280738
G1_trends_grillen,de_lu,2024,ensemble,lqs,470.23864851403687
