config,area,period,output,metric,value
G1_C2.2,de_lu,2025,quantile,lqs,557.9576775121575
G1_C2.2,de_lu,2025,quantile,mae_median,1832.6431283213471
G1_C2.2,de_lu,2025,quantile,cov50,49.648972602739725
G1_C2.2,de_lu,2025,quantile,cov95,95.44235159817352
G1_C2.2,de_lu,2025,ensemble,wis,1115.915355024315
G1_C2.2,de_lu,2025,ensemble,lqs,557.9576775121575
G1_C2.2,de_lu,2025,ensemble,mae_median,1832.6431283213471
G1_C2.2,de_lu,2025,ensemble,cov50,49.648972602739725
G1_C2.2,de_lu,2025,ensemble,cov95,95.44235159817352
G1_C2.2,de_lu,2025,ensemble,crps,1349.1667699877446
G1_C2.2,de_lu,2025,ensemble,energy_score,15319.8620284543
G1_C2.2,de_lu,2026H1,point,rmse,3276.0069939017344
G1_C2.2,de_lu,2026H1,point,r2,0.8877065208519705
G1_C2.2,de_lu,2026H1,point,mae,2137.856970857727
G1_C2.2,de_lu,2026H1,point,smape,3.9538545684021513
G1_C2.2,de_lu,2026H1,quantile,wis,1294.6076592418171
G1_C2.2,de_lu,2026H1,quantile,lqs,647.3038296209088
G1_C2.2,de_lu,2026H1,quantile,mae_median,2089.1057170267954
G1_C2.2,de_lu,2026H1,quantile,cov50,49.02001096491228
G1_C2.2,de_lu,2026H1,quantile,cov95,94.09950657894737
G1_C2.2,de_lu,2026H1,ensemble,wis,1294.6076592418171
G1_C2.2,de_lu,2026H1,ensemble,lqs,647.3038296209088
G1_C2.2,de_lu,2026H1,ensemble,mae_median,2089.1057170267954
G1_C2.2,de_lu,2026H1,ensemble,cov50,49.02001096491228
G1_C2.2,de_lu,2026H1,ensemble,cov95,94.09950657894737
G1_C2.2,de_lu,2026H1,ensemble,crps,1558.0445295681748
G1_C2.2,de_lu,2026H1,ensemble,energy_score,17594.707837697304
G1_C2.2,de_lu,overall,point,rmse,2866.113839358664
G1_C2.2,de_lu,overall,point,r2,0.9065977969883443
G1_C2.2,de_lu,overall,point,mae,1875.3268482904211
G1_C2.2,de_lu,overall,point,smape,3.5348830589903115
G1_C2.2,de_lu,overall,quantile,wis,1135.4077546289993
G1_C2.2,de_lu,overall,quantile,lqs,567.7038773144997
G1_C2.2,de_lu,overall,quantile,mae_median,1851.9442478506867
G1_C2.2,de_lu,overall,quantile,cov50,49.69681955454889
G1_C2.2,de_lu,overall,quantile,cov95,95.37797281993205
G1_C2.2,de_lu,overall,ensemble,wis,1135.4077546289993
G1_C2.2,de_lu,overall,ensemble,lqs,567.7038773144997
G1_C2.2,de_lu,overall,ensemble,mae_median,1851.9442478506867
G1_C2.2,de_lu,overall,ensemble,cov50,49.69681955454889
G1_C2.2,de_lu,overall,ensemble,cov95,95.37797281993205
G1_C2.2,de_lu,overall,ensemble,crps,1369.596737938209
G1_C2.2,de_lu,overall,ensemble,energy_score,15543.528391720514
ENTSOE,50hertz,2024,point,rmse,1055.2072738549614
ENTSOE,50hertz,2024,point,r2,0.6799394535376773
ENTSOE,50hertz,2024,point,mae,829.2963775045536
ENTSOE,50hertz,2024,quantile,wis,829.2963775045536
ENTSOE,50hertz,2024,quantile,mae_median,829.2963775045536
ENTSOE,50hertz,2025,point,rmse,1208.1170736201968
ENTSOE,50hertz,2025,point,r2,0.5885076172199959
ENTSOE,50hertz,2025,point,mae,960.8390850790526
ENTSOE,50hertz,2025,quantile,wis,960.8390850790526
ENTSOE,50hertz,2025,quantile,mae_median,960.8390850790526
ENTSOE,50hertz,2026H1,point,rmse,1277.809975959468
ENTSOE,50hertz,2026H1,point,r2,0.639125601831763
ENTSOE,50hertz,2026H1,point,mae,983.8182725748377
ENTSOE,50hertz,2026H1,quantile,wis,983.8182725748377
ENTSOE,50hertz,2026H1,quantile,mae_median,983.8182725748377
ENTSOE,50hertz,overall,point,rmse,1164.3101950778305
ENTSOE,50hertz,overall,point,r2,0.6374636843062393
ENTSOE,50hertz,overall,point,mae,912.7572012109215
ENTSOE,50hertz,overall,quantile,wis,912.7572012109215
ENTSOE,50hertz,overall,quantile,mae_median,912.7572012109215
ENTSOE,tennet,2024,point,rmse,1154.0860080171342
ENTSOE,tennet,2024,point,r2,0.8302493201630582
ENTSOE,tennet,2024,point,mae,880.6425156534608
ENTSOE,tennet,2024,quantile,wis,880.6425156534608
ENTSOE,tennet,2024,quantile,mae_median,880.6425156534608
ENTSOE,tennet,2025,point,rmse,1092.1471391905723
ENTSOE,tennet,2025,point,r2,0.8530241480587948
ENTSOE,tennet,2025,point,mae,830.506901541096
ENTSOE,tennet,2025,quantile,wis,830.506901541096
ENTSOE,tennet,2025,quantile,mae_median,830.506901541096
ENTSOE,tennet,2026H1,point,rmse,1685.8015232012724
ENTSOE,tennet,2026H1,point,r2,0.6702870636469798
ENTSOE,tennet,2026H1,point,mae,1281.1434495615276
ENTSOE,tennet,2026H1,quantile,wis,1281.1434495615276
ENTSOE,tennet,2026H1,quantile,mae_median,1281.1434495615276
ENTSOE,tennet,overall,point,rmse,1257.0702646972604
ENTSOE,tennet,overall,point,r2,0.8052618241479659
ENTSOE,tennet,overall,point,mae,941.223523135764
ENTSOE,tennet,overall,quantile,wis,941.223523135764
ENTSOE,tennet,overall,quantile,mae_median,941.223523135764
ENTSOE,amprion,2024,point,rmse,1200.8521995753515
ENTSOE,amprion,2024,point,r2,0.8678714877437823
ENTSOE,amprion,2024,point,mae,929.4880843398223
ENTSOE,amprion,2024,quantile,wis,929.4880843398223
ENTSOE,amprion,2024,quantile,mae_median,929.4880843398223
ENTSOE,amprion,2025,point,rmse,898.4055757589906
ENTSOE,amprion,2025,point,r2,0.9234962422235119
ENTSOE,amprion,2025,point,mae,700.4699247802511
ENTSOE,amprion,2025,quantile,wis,700.4699247802511
ENTSOE,amprion,2025,quantile,mae_median,700.4699247802511
ENTSOE,amprion,2026H1,point,rmse,1023.9266071385923
ENTSOE,amprion,2026H1,point,r2,0.9060231732467244
ENTSOE,amprion,2026H1,point,mae,821.5236014408565
ENTSOE,amprion,2026H1,quantile,wis,821.5236014408565
ENTSOE,amprion,2026H1,quantile,mae_median,821.5236014408565
ENTSOE,amprion,overall,point,rmse,1053.419915326874
ENTSOE,amprion,overall,point,r2,0.8987647521337156
ENTSOE,amprion,overall,point,mae,816.4141153856955
ENTSOE,amprion,overall,quantile,wis,816.4141153856955
ENTSOE,amprion,overall,quantile,mae_median,816.4141153856955
ENTSOE,transnetbw,2024,point,rmse,477.5589279472177
ENTSOE,transnetbw,2024,point,r2,0.8784907980528086
ENTSOE,transnetbw,2024,point,mae,385.17392304189434
ENTSOE,transnetbw,2024,quantile,wis,385.17392304189434
ENTSOE,transnetbw,2024,quantile,mae_median,385.17392304189434
ENTSOE,transnetbw,2025,point,rmse,533.2238440467363
ENTSOE,transnetbw,2025,point,r2,0.8502298059701031
ENTSOE,transnetbw,2025,point,mae,446.7467229823059
ENTSOE,transnetbw,2025,quantile,wis,446.7467229823059
ENTSOE,transnetbw,2025,quantile,mae_median,446.7467229823059
ENTSOE,transnetbw,2026H1,point,rmse,444.75742798809904
ENTSOE,transnetbw,2026H1,point,r2,0.8894653692946602
ENTSOE,transnetbw,2026H1,point,mae,342.76602972834445
ENTSOE,transnetbw,2026H1,quantile,wis,342.76602972834445
ENTSOE,transnetbw,2026H1,quantile,mae_median,342.76602972834445
ENTSOE,transnetbw,overall,point,rmse,494.44832330568727
