config,area,period,output,metric,value
G1_C3.1,de_lu,2026H1,ensemble,crps,1663.7011620405747
G1_C3.1,de_lu,2026H1,ensemble,energy_score,18908.774664675686
G1_C3.1,de_lu,overall,point,rmse,2903.768372719215
G1_C3.1,de_lu,overall,point,r2,0.9041274698766731
G1_C3.1,de_lu,overall,point,mae,1946.9249267496803
G1_C3.1,de_lu,overall,point,smape,3.6645727778322543
G1_C3.1,de_lu,overall,quantile,wis,1170.7931363179007
G1_C3.1,de_lu,overall,quantile,lqs,585.3965681589503
G1_C3.1,de_lu,overall,quantile,mae_median,1911.9655143187645
G1_C3.1,de_lu,overall,quantile,cov50,52.2626462816157
G1_C3.1,de_lu,overall,quantile,cov95,96.3653737259343
G1_C3.1,de_lu,overall,ensemble,wis,1170.7931363179007
G1_C3.1,de_lu,overall,ensemble,lqs,585.3965681589503
G1_C3.1,de_lu,overall,ensemble,mae_median,1911.9655143187645
G1_C3.1,de_lu,overall,ensemble,cov50,52.2626462816157
G1_C3.1,de_lu,overall,ensemble,cov95,96.3653737259343
G1_C3.1,de_lu,overall,ensemble,crps,1419.2683371958035
G1_C3.1,de_lu,overall,ensemble,energy_score,16185.731876916732
G1_C3.2,de_lu,2024,point,rmse,2900.0385029360978
G1_C3.2,de_lu,2024,point,r2,0.9013039710030539
G1_C3.2,de_lu,2024,point,mae,1892.9450108453627
G1_C3.2,de_lu,2024,point,smape,3.604585174761892
G1_C3.2,de_lu,2024,quantile,wis,1139.1165170421903
G1_C3.2,de_lu,2024,quantile,lqs,569.5582585210952
G1_C3.2,de_lu,2024,quantile,mae_median,1865.92332437352
G1_C3.2,de_lu,2024,quantile,cov50,51.047358834244086
G1_C3.2,de_lu,2024,quantile,cov95,96.81238615664846
G1_C3.2,de_lu,2024,ensemble,wis,1139.1165170421903
G1_C3.2,de_lu,2024,ensemble,lqs,569.5582585210952
G1_C3.2,de_lu,2024,ensemble,mae_median,1865.92332437352
G1_C3.2,de_lu,2024,ensemble,cov50,51.047358834244086
G1_C3.2,de_lu,2024,ensemble,cov95,96.81238615664846
G1_C3.2,de_lu,2024,ensemble,crps,1377.9530302720445
G1_C3.2,de_lu,2024,ensemble,energy_score,15645.256207342465
G1_C3.2,de_lu,2025,point,rmse,2778.3921388859885
G1_C3.2,de_lu,2025,point,r2,0.9098668616171292
G1_C3.2,de_lu,2025,point,mae,1913.2972854237603
G1_C3.2,de_lu,2025,point,smape,3.5921925836288686
G1_C3.2,de_lu,2025,quantile,wis,1135.988342056735
G1_C3.2,de_lu,2025,quantile,lqs,567.9941710283676
G1_C3.2,de_lu,2025,quantile,mae_median,1865.2014446775115
G1_C3.2,de_lu,2025,quantile,cov50,51.29851598173516
G1_C3.2,de_lu,2025,quantile,cov95,95.94463470319636
G1_C3.2,de_lu,2025,ensemble,wis,1135.988342056735
G1_C3.2,de_lu,2025,ensemble,lqs,567.9941710283676
G1_C3.2,de_lu,2025,ensemble,mae_median,1865.2014446775115
G1_C3.2,de_lu,2025,ensemble,cov50,51.29851598173516
G1_C3.2,de_lu,2025,ensemble,cov95,95.94463470319636
G1_C3.2,de_lu,2025,ensemble,crps,1380.9172063292756
G1_C3.2,de_lu,2025,ensemble,energy_score,15787.019367131285
G1_C3.2,de_lu,2026H1,point,rmse,3441.6440103611903
G1_C3.2,de_lu,2026H1,point,r2,0.8760641954428402
G1_C3.2,de_lu,2026H1,point,mae,2313.2462569343706
G1_C3.2,de_lu,2026H1,point,smape,4.253635569220933
G1_C3.2,de_lu,2026H1,quantile,wis,1398.7442874352932
G1_C3.2,de_lu,2026H1,quantile,lqs,699.3721437176466
G1_C3.2,de_lu,2026H1,quantile,mae_median,2287.1903333412142
G1_C3.2,de_lu,2026H1,quantile,cov50,48.44435307017544
G1_C3.2,de_lu,2026H1,quantile,cov95,94.67516447368422
G1_C3.2,de_lu,2026H1,ensemble,wis,1398.7442874352932
G1_C3.2,de_lu,2026H1,ensemble,lqs,699.3721437176466
G1_C3.2,de_lu,2026H1,ensemble,mae_median,2287.1903333412142
